2011678;0;1
2002489;1;3
2002488;0;1
2009976;0;4
2009977;0;4
2009974;0;6
2009975;0;2
2009972;0;2
2008682;1;15
2009978;0;1
2000744;0;1
2000743;0;1
2011410;0;10
2011411;0;4
2011412;0;6
2011413;1;5
2011414;0;2
2011416;0;1
2008883;1;5
2008517;1;1
2008515;0;3
2013516;0;1
2001612;0;6
2009579;1;23
2003081;0;1
2009573;0;1
2009570;0;2
2009575;0;3
2009604;5;13
2013009;0;1
2012512;0;1
2009607;0;3
2009600;0;5
2013008;0;1
2001583;0;3
2008222;0;5
2009609;1;1
2008227;0;14
2011307;0;1
2001581;0;1
2009592;0;4
2013434;0;5
2009599;0;3
2001296;0;4
2004108;0;1
2007990;1;3
2007991;0;3
2001295;1;5
2012872;0;1
2001922;0;1
2011099;0;1
2001723;0;13
2001720;1;3
2008351;0;4
2001299;0;3
2008353;0;2
2008352;0;3
2002262;0;20
2012972;0;4
2010844;0;1
2012209;0;3
2010846;0;2
2010847;0;1
2012204;1;10
2010849;2;4
2012206;0;10
2012207;0;4
2012200;1;8
2012201;0;4
2012202;0;2
2012203;0;8
2011489;0;1
2003198;2;21
2003197;5;18
2003194;3;8
2003192;0;3
2003193;2;7
2012680;0;3
2001436;0;1
2012682;0;2
2001434;1;6
2001432;1;8
2004150;2;20
2001439;0;7
2001438;0;1
2003448;0;6
2003927;0;7
2003440;0;3
2003441;0;1
2003443;0;2
2003445;1;4
2003446;0;4
2003447;0;4
2000258;1;6
2000251;1;3
2000252;23;192
2000256;2;9
2003500;3;45
2003502;0;5
